TIMESTAMP,WS,WD,Sigma,Gust,T2_Avg,T10_Avg,DeltaT_Avg,Tach2_Avg,Tach10_Avg,EETemp_Avg,RH_Avg,SR_Avg,Press_Avg,Precip_Tot,Pan_2min,EvapHr,Fill_Secs_Max,Batt_Min,NoScansH
2024-11-29 06:00:00,2.58,172.2,6.33,3.69,6.56,9.22,2.66,185.1,154.7,6.92,69.01,-1.42,842.86,0.0,6.14,0.0,0.0,13.94,3600.0
2024-11-29 07:00:00,2.14,170.5,7.22,3.28,6.63,9.1,2.47,185.1,154.7,6.91,69.68,-0.72,843.06,0.0,6.14,0.0,0.0,13.93,3600.0
2024-11-29 08:00:00,2.32,157.7,11.56,3.69,7.43,9.17,1.74,184.9,154.6,7.75,67.74,37.32,843.43,0.0,6.14,0.0,0.0,13.91,3600.0
2024-11-29 09:00:00,1.7,124.3,14.87,3.89,9.63,9.6,-0.03,184.4,155.2,9.77,61.71,178.0,843.83,0.0,6.15,-0.01,0.0,13.85,3600.0
2024-11-29 10:00:00,1.78,86.4,16.8,4.4,13.05,12.16,-0.89,183.4,154.6,12.98,51.42,434.8,844.14,0.0,6.14,0.01,0.0,13.66,3600.0
2024-11-29 11:00:00,2.63,71.71,17.68,5.73,15.97,14.88,-1.09,182.2,153.0,15.88,39.24,493.5,844.12,0.0,6.1,0.04,0.0,13.54,3600.0
2024-11-29 12:00:00,1.31,61.72,39.49,3.58,17.17,16.16,-1.02,181.2,153.0,17.17,34.31,531.9,843.69,0.0,6.08,0.02,0.0,13.43,3600.0
2024-11-29 13:00:00,2.22,2.92,23.7,5.43,18.03,16.85,-1.18,180.7,152.0,17.96,29.23,453.0,843.01,0.0,6.09,-0.01,0.0,13.4,3600.0
2024-11-29 14:00:00,2.19,253.8,35.13,4.92,17.87,17.34,-0.53,180.6,151.2,17.97,21.78,370.5,842.48,0.0,6.11,-0.01,0.0,13.4,3600.0
2024-11-29 15:00:00,1.5,269.2,37.84,5.22,17.39,17.09,-0.3,180.8,152.0,17.6,19.12,172.7,842.15,0.0,6.13,-0.02,0.0,13.4,3600.0
2024-11-29 16:00:00,1.32,326.6,28.92,3.07,17.08,16.77,-0.31,180.9,152.9,17.26,20.97,120.3,841.93,0.0,6.08,0.05,0.0,13.46,3600.0
2024-11-29 17:00:00,1.31,275.2,31.65,4.3,16.45,16.37,-0.08,181.3,152.5,16.71,23.91,57.32,842.43,0.0,6.2,-0.12,0.0,13.49,3600.0
2024-11-29 18:00:00,1.37,251.3,29.99,2.97,14.85,15.26,0.41,181.9,152.6,15.21,30.28,0.61,842.74,0.0,6.24,-0.04,0.0,13.54,3600.0
2024-11-29 19:00:00,1.33,244.4,26.87,3.07,13.4,14.49,1.09,182.4,153.0,13.71,33.6,-1.44,843.5,0.0,6.19,0.05,0.0,13.62,3600.0
2024-11-29 20:00:00,1.93,218.8,21.22,3.58,12.59,13.83,1.24,182.8,152.9,12.88,36.45,-1.39,843.6,0.0,6.17,0.02,0.0,13.65,3600.0
2024-11-29 21:00:00,1.36,183.8,15.09,2.56,11.62,13.09,1.46,183.0,153.4,11.98,39.3,-1.5,843.75,0.0,6.11,0.06,0.0,13.69,3600.0
2024-11-29 22:00:00,2.32,189.5,7.68,3.58,10.58,12.28,1.7,183.5,153.1,10.91,42.81,-1.36,843.95,0.0,6.1,0.02,0.0,13.72,3600.0
2024-11-29 23:00:00,2.09,193.0,11.08,3.38,10.43,12.22,1.79,183.7,153.4,10.78,44.79,-1.26,843.86,0.0,6.09,0.01,0.0,13.75,3600.0
2024-11-30 00:00:00,1.49,195.3,16.58,3.38,10.2,12.05,1.85,183.7,153.9,10.58,45.17,-1.3,843.97,0.0,6.07,0.02,0.0,13.77,3600.0
2024-11-30 01:00:00,2.09,194.5,8.58,3.99,9.69,11.76,2.08,184.0,153.7,10.02,47.49,-1.44,844.09,0.0,6.07,0.0,0.0,13.8,3600.0
2024-11-30 02:00:00,2.35,185.4,7.79,4.2,9.37,11.63,2.26,184.1,153.6,9.73,47.89,-1.42,843.97,0.0,6.06,0.01,0.0,13.81,3600.0
2024-11-30 03:00:00,2.58,182.6,4.9,3.69,9.27,11.59,2.32,184.2,153.7,9.63,47.57,-1.27,843.97,0.0,6.06,0.0,0.0,13.82,3600.0
2024-11-30 04:00:00,2.73,187.2,3.78,4.1,8.99,11.37,2.38,184.4,153.8,9.35,47.75,-1.63,843.85,0.0,6.06,-0.0,0.0,13.82,3600.0
2024-11-30 05:00:00,2.71,182.0,3.87,3.79,9.03,11.58,2.54,184.4,153.9,9.46,46.58,-1.45,843.8,0.0,6.06,0.0,0.0,13.84,3600.0
2024-11-30 06:00:00,2.38,182.7,5.8,3.58,8.5,11.15,2.65,184.4,153.8,8.89,47.15,-1.34,843.93,0.0,6.06,0.0,0.0,13.84,3600.0
2024-11-30 07:00:00,1.58,185.9,13.22,3.28,8.33,10.43,2.1,184.4,154.5,8.71,48.0,-1.13,844.35,0.0,6.05,0.0,0.0,13.85,3600.0
2024-11-30 08:00:00,1.74,179.1,14.48,3.28,8.17,10.3,2.13,184.4,154.3,8.49,48.73,49.21,844.85,0.0,6.05,0.0,0.0,13.87,3600.0
2024-11-30 09:00:00,2.62,173.6,5.52,4.2,10.36,11.57,1.21,184.2,153.8,10.57,44.78,159.2,845.24,0.0,6.05,0.0,0.0,13.8,3600.0
2024-11-30 10:00:00,1.41,93.2,22.99,3.38,13.89,13.3,-0.6,183.0,154.5,13.93,39.01,395.3,845.56,0.0,6.03,0.02,0.0,13.64,3600.0
2024-11-30 11:00:00,1.77,47.19,21.73,3.89,16.51,15.71,-0.8,181.8,153.4,16.5,32.7,406.5,845.72,0.0,6.01,0.01,0.0,13.54,3600.0
2024-11-30 12:00:00,0.94,44.0,35.28,3.07,17.93,17.11,-0.83,181.0,153.3,18.02,28.52,435.8,845.37,0.0,5.97,0.05,0.0,13.46,3600.0
2024-11-30 13:00:00,1.5,354.0,23.63,4.1,18.98,18.23,-0.75,180.5,152.3,19.0,25.88,537.1,844.69,0.0,6.12,-0.15,0.0,13.38,3600.0
2024-11-30 14:00:00,2.05,282.1,32.83,5.84,19.65,19.07,-0.58,180.3,151.4,19.81,18.94,454.0,844.18,0.0,6.03,0.09,0.0,13.36,3600.0
2024-11-30 15:00:00,2.88,232.1,23.33,5.94,19.87,19.52,-0.36,180.4,150.9,20.13,14.91,415.5,843.96,0.0,6.03,0.0,0.0,13.35,3600.0
2024-11-30 16:00:00,2.74,249.7,25.24,5.84,19.42,19.18,-0.24,180.5,150.6,19.65,16.57,223.5,843.98,0.0,6.04,-0.01,0.0,13.35,3600.0
2024-11-30 17:00:00,1.69,252.2,18.3,4.3,18.4,18.58,0.18,180.7,151.2,18.75,19.62,59.52,844.0,0.0,6.1,-0.06,0.0,13.4,3600.0
2024-11-30 18:00:00,2.42,253.6,12.49,4.51,17.1,17.69,0.59,181.6,151.2,17.45,20.71,-0.5,844.19,0.0,6.09,0.02,0.0,13.48,3600.0
2024-11-30 19:00:00,4.01,235.9,7.12,6.25,16.53,16.83,0.3,182.3,152.6,16.89,19.68,-3.64,844.67,0.0,6.08,0.01,0.0,13.55,3600.0
2024-11-30 20:00:00,2.64,228.2,40.0,4.81,15.56,16.2,0.63,182.2,152.5,15.93,22.12,-3.63,844.97,0.0,6.07,0.0,0.0,13.6,3600.0
2024-11-30 21:00:00,1.66,187.9,14.98,3.17,12.33,14.57,2.24,182.8,152.8,12.92,27.86,-2.65,845.19,0.0,6.05,0.02,0.0,13.63,3600.0
2024-11-30 22:00:00,2.68,195.8,5.52,3.89,11.03,14.01,2.99,183.5,153.0,11.43,31.42,-2.17,845.33,0.0,6.0,0.05,0.0,13.71,3600.0
2024-11-30 23:00:00,2.76,195.3,4.59,3.79,10.68,13.63,2.95,183.9,153.2,11.05,32.62,-2.04,845.3,0.0,5.99,0.01,0.0,13.74,3600.0
2024-12-01 00:00:00,2.76,191.0,5.69,3.89,10.25,12.95,2.7,184.1,153.4,10.66,33.59,-2.13,845.31,0.0,6.02,-0.04,0.0,13.77,3600.0
2024-12-01 01:00:00,2.87,197.2,6.73,3.99,9.56,13.14,3.58,184.3,153.6,10.11,34.14,-2.14,845.26,0.0,6.0,0.02,0.0,13.8,3600.0
2024-12-01 02:00:00,1.26,192.2,24.62,2.76,10.88,14.57,3.69,184.1,154.3,11.38,31.09,-1.74,845.05,0.0,5.99,0.01,0.0,13.81,3600.0
2024-12-01 03:00:00,2.02,193.4,23.05,3.69,10.26,13.4,3.14,184.2,153.9,10.8,32.67,-2.06,845.1,0.0,5.98,0.01,0.0,13.82,3600.0
2024-12-01 04:00:00,1.44,197.9,14.16,2.87,9.68,13.78,4.1,184.5,154.1,10.17,36.19,-2.07,845.11,0.0,5.98,0.0,0.0,13.82,3600.0
2024-12-01 05:00:00,1.08,198.1,20.4,2.97,9.51,13.61,4.1,184.5,154.4,9.96,38.14,-1.86,844.94,0.0,5.98,-0.0,0.0,13.85,3600.0
2024-12-01 06:00:00,1.57,187.0,12.5,3.07,9.27,13.33,4.06,184.6,154.2,9.73,38.99,-1.93,844.98,0.0,5.99,-0.0,0.0,13.85,3600.0
2024-12-01 07:00:00,2.79,188.1,6.45,3.89,9.34,12.25,2.9,184.8,154.0,9.75,38.85,-1.77,845.29,0.0,5.99,-0.0,0.0,13.84,3600.0
2024-12-01 08:00:00,2.99,192.1,4.44,4.2,9.47,12.63,3.16,184.8,154.0,9.83,38.44,68.21,845.61,0.0,5.98,0.0,0.0,13.82,3600.0
2024-12-01 09:00:00,1.72,162.8,11.49,3.38,12.09,14.33,2.24,183.7,153.7,12.3,34.28,267.5,846.05,0.0,5.92,0.06,0.0,13.71,3600.0
2024-12-01 10:00:00,1.02,79.68,21.97,3.17,17.06,16.5,-0.56,182.3,154.0,17.18,25.92,439.7,846.51,0.0,5.89,0.03,0.0,13.54,3600.0
2024-12-01 11:00:00,1.39,44.94,33.76,3.58,19.05,18.12,-0.92,181.0,152.6,19.06,22.7,572.6,846.54,0.0,5.96,-0.07,0.0,13.4,3600.0
2024-12-01 12:00:00,1.25,66.56,50.64,4.4,19.99,19.17,-0.82,180.2,151.7,20.19,20.45,650.3,845.97,0.0,5.97,-0.01,0.0,13.32,3600.0
2024-12-01 13:00:00,2.07,357.9,42.5,5.43,21.02,20.08,-0.94,179.7,151.0,20.97,19.24,659.6,844.98,0.0,5.88,0.09,0.0,13.27,3600.0
2024-12-01 14:00:00,2.88,279.2,18.19,5.53,20.64,20.09,-0.56,180.0,150.1,20.7,19.67,605.1,844.43,0.0,5.88,0.0,0.0,13.27,3600.0
2024-12-01 15:00:00,2.89,285.7,26.11,6.14,20.8,20.42,-0.37,180.1,150.4,20.94,18.85,480.6,844.07,0.0,5.88,0.0,0.0,13.27,3600.0
2024-12-01 16:00:00,2.91,321.4,23.55,5.53,20.78,20.43,-0.35,180.0,150.6,20.92,18.46,304.8,844.07,0.0,5.87,0.01,0.0,13.28,3600.0
2024-12-01 17:00:00,1.81,291.5,23.86,5.02,19.63,19.67,0.05,180.2,151.1,19.94,19.46,74.03,844.22,0.0,5.94,-0.07,0.0,13.3,3600.0
2024-12-01 18:00:00,3.02,251.1,14.08,6.35,18.5,18.81,0.31,181.4,151.7,18.83,21.29,0.14,844.44,0.0,5.95,-0.01,0.0,13.4,3600.0
2024-12-01 19:00:00,2.5,246.8,15.0,4.81,17.29,17.64,0.35,181.7,151.4,17.7,22.72,-3.9,844.98,0.0,5.89,0.06,0.0,13.49,3600.0
2024-12-01 20:00:00,1.46,239.4,18.84,3.17,15.27,16.47,1.2,182.1,152.5,15.69,24.8,-3.48,845.36,0.0,5.87,0.01,0.0,13.57,3600.0
2024-12-01 21:00:00,1.49,191.3,14.71,3.38,12.62,15.33,2.71,182.9,152.8,13.12,29.13,-2.53,845.58,0.0,5.93,-0.06,0.0,13.63,3600.0
2024-12-01 22:00:00,1.59,194.8,17.92,3.38,11.38,14.6,3.22,183.4,153.1,11.81,31.64,-2.3,845.78,0.0,5.87,0.06,0.0,13.68,3600.0
2024-12-01 23:00:00,2.08,185.0,10.8,3.69,10.61,14.2,3.59,183.7,153.2,11.01,33.56,-2.21,845.87,0.0,5.96,-0.09,0.0,13.74,3600.0
2024-12-02 00:00:00,1.45,185.7,11.19,3.69,10.39,14.27,3.87,184.0,153.8,10.79,34.89,-2.05,845.79,0.0,5.92,0.04,0.0,13.77,3600.0
2024-12-02 01:00:00,2.02,189.2,8.13,3.38,10.16,14.03,3.88,184.2,153.5,10.56,35.69,-2.11,845.54,0.0,5.91,0.0,0.0,13.8,3600.0
2024-12-02 02:00:00,2.37,187.5,4.33,3.48,9.77,13.29,3.52,184.3,153.5,10.17,37.28,-2.19,845.37,0.0,5.87,0.05,0.0,13.82,3600.0
2024-12-02 03:00:00,2.51,183.8,3.02,3.58,9.45,12.51,3.06,184.5,153.6,9.88,38.62,-2.13,845.33,0.0,5.81,0.05,0.0,13.81,3600.0
2024-12-02 04:00:00,2.64,182.9,4.28,3.38,9.05,11.97,2.92,184.6,153.7,9.55,39.09,-2.12,845.23,0.0,5.79,0.03,0.0,13.84,3600.0
2024-12-02 05:00:00,2.74,180.5,3.45,3.48,8.5,12.51,4.01,184.8,153.9,8.98,40.15,-2.03,845.05,0.0,5.78,0.01,0.0,13.85,3600.0
2024-12-02 06:00:00,2.98,174.8,5.62,3.99,8.44,12.49,4.05,184.8,154.2,8.89,40.26,-1.9,845.15,0.0,5.77,0.01,0.0,13.87,3600.0
2024-12-02 07:00:00,3.29,186.8,4.07,4.3,9.01,12.47,3.47,185.0,154.5,9.52,37.91,-1.73,845.34,0.0,5.77,0.0,0.0,13.87,3600.0
2024-12-02 08:00:00,2.79,193.7,8.53,4.4,10.56,13.27,2.71,184.7,153.8,11.06,34.58,57.53,845.65,0.0,5.76,0.0,0.0,13.82,3600.0
2024-12-02 09:00:00,1.96,180.0,25.98,4.4,14.34,14.64,0.31,183.5,153.6,14.54,28.34,261.9,846.04,0.0,6.04,-0.28,0.0,13.69,3600.0
2024-12-02 10:00:00,2.55,135.2,26.4,5.63,17.15,16.68,-0.48,182.3,153.2,17.25,24.2,446.7,846.49,0.0,5.74,0.29,0.0,13.54,3600.0
2024-12-02 11:00:00,4.08,138.3,18.78,8.09,18.59,17.83,-0.76,181.8,153.8,18.47,22.74,590.7,846.61,0.0,5.76,-0.02,0.0,13.46,3600.0
2024-12-02 12:00:00,3.64,117.4,17.05,7.48,19.91,18.79,-1.12,180.9,152.5,19.82,19.94,665.0,846.12,0.0,5.86,-0.1,0.0,13.37,3600.0
2024-12-02 13:00:00,3.09,128.4,25.9,6.76,20.49,19.48,-1.01,180.5,151.8,20.35,18.43,671.6,845.3,0.0,5.84,0.02,0.0,13.33,3600.0
2024-12-02 14:00:00,2.51,98.5,39.06,5.73,20.82,19.89,-0.93,180.0,150.9,20.78,16.92,606.4,844.55,0.0,5.82,0.01,0.0,13.3,3600.0
2024-12-02 15:00:00,2.38,107.1,35.82,5.32,20.95,20.28,-0.67,179.9,151.0,21.01,14.37,481.4,844.1,0.0,5.86,-0.04,0.0,13.29,3600.0
2024-12-02 16:00:00,2.43,131.7,20.04,4.71,20.82,20.31,-0.51,179.9,150.5,20.9,13.47,308.9,844.16,0.0,5.86,0.0,0.0,13.3,3600.0
2024-12-02 17:00:00,2.72,141.1,14.07,5.02,19.46,19.48,0.02,180.4,150.7,19.75,15.61,76.81,844.33,0.0,5.85,0.0,0.0,13.33,3600.0
2024-12-02 18:00:00,3.2,191.8,6.26,4.61,15.04,16.52,1.48,181.5,151.5,15.48,19.72,0.41,844.56,0.0,5.68,0.17,0.0,13.43,3600.0
2024-12-02 19:00:00,3.88,195.0,6.77,5.53,14.32,15.96,1.64,182.5,152.8,14.68,22.31,-2.49,844.79,0.0,5.65,0.03,0.0,13.57,3600.0
2024-12-02 20:00:00,4.58,183.8,8.57,7.07,14.02,15.21,1.19,183.1,154.7,14.41,24.55,-2.73,845.03,0.0,5.65,0.01,0.0,13.62,3600.0
2024-12-02 21:00:00,4.24,185.6,8.95,7.17,13.52,14.98,1.46,183.2,154.2,13.97,24.05,-2.94,845.24,0.0,5.73,-0.08,0.0,13.64,3600.0
2024-12-02 22:00:00,3.72,184.4,10.2,6.45,12.23,14.66,2.43,183.2,153.8,12.7,25.07,-2.85,845.59,0.0,5.82,-0.09,0.0,13.68,3600.0
2024-12-02 23:00:00,2.21,176.8,13.17,5.32,11.18,14.16,2.98,183.4,153.2,11.7,26.42,-2.62,845.78,0.0,5.76,0.06,0.0,13.72,3600.0
2024-12-03 00:00:00,3.2,183.2,5.99,4.4,10.7,14.14,3.44,183.8,153.7,11.34,26.72,-2.43,845.68,0.0,5.74,0.02,0.0,13.77,3600.0
2024-12-03 01:00:00,2.9,197.1,9.69,4.71,10.53,13.37,2.84,183.9,153.7,11.06,28.02,-2.42,845.6,0.0,5.66,0.08,0.0,13.8,3600.0
2024-12-03 02:00:00,2.43,203.9,11.72,4.2,10.64,12.67,2.04,184.0,153.5,11.12,29.09,-2.38,845.4,0.0,5.71,-0.05,0.0,13.82,3600.0
2024-12-03 03:00:00,3.77,192.0,7.63,5.84,10.9,12.37,1.48,184.2,154.5,11.36,29.89,-2.56,845.35,0.0,5.7,0.01,0.0,13.82,3600.0
2024-12-03 04:00:00,3.73,188.6,8.98,6.66,10.95,12.09,1.14,184.2,154.5,11.38,31.64,-2.69,845.23,0.0,5.7,0.0,0.0,13.82,3600.0
2024-12-03 05:00:00,3.27,186.5,9.84,7.27,10.11,11.83,1.72,184.2,154.2,10.6,32.76,-2.74,844.88,0.0,5.69,0.0,0.0,13.82,3600.0
2024-12-03 06:00:00,3.38,185.9,12.67,7.78,10.4,11.61,1.21,184.4,154.9,10.85,33.17,-2.52,844.83,0.0,5.67,0.02,0.0,13.85,3600.0
2024-12-03 07:00:00,4.28,178.4,9.38,7.88,9.75,11.15,1.4,184.7,155.9,10.2,35.41,-2.58,845.17,0.0,5.67,0.01,0.0,13.82,3600.0
2024-12-03 08:00:00,4.04,176.8,6.57,6.55,9.07,11.0,1.92,184.7,155.7,9.41,37.52,64.24,845.37,0.0,5.63,0.04,0.0,13.83,3600.0
2024-12-03 09:00:00,2.8,165.2,23.61,5.94,12.5,12.68,0.18,183.7,154.2,12.61,32.16,265.5,845.71,0.0,5.7,-0.07,0.0,13.72,3599.0
2024-12-03 10:00:00,1.92,95.1,38.97,5.73,15.92,15.31,-0.61,182.4,153.5,15.99,26.28,435.5,846.05,0.0,5.8,-0.09,0.0,13.57,3600.0
2024-12-03 11:00:00,3.39,105.2,18.33,8.09,17.84,16.85,-0.99,181.6,152.9,17.81,22.99,584.7,846.03,0.0,5.56,0.23,0.0,13.48,3600.0
2024-12-03 12:00:00,3.14,151.8,38.18,9.22,18.79,17.92,-0.87,180.9,152.4,18.77,19.3,656.0,845.58,0.0,5.57,-0.01,0.0,13.4,3600.0
2024-12-03 13:00:00,4.22,228.5,22.9,8.6,19.0,18.45,-0.55,180.9,152.2,18.96,16.74,677.0,844.84,0.0,5.57,0.0,0.0,13.37,3600.0
2024-12-03 14:00:00,4.51,214.4,28.36,10.24,19.18,18.56,-0.61,180.8,152.9,19.17,14.6,616.5,844.4,0.0,5.52,0.05,0.0,13.37,3600.0
2024-12-03 15:00:00,3.81,211.1,35.47,9.63,18.79,18.38,-0.41,180.7,152.4,18.95,13.96,490.0,844.26,0.0,5.51,0.01,0.0,13.37,3600.0
2024-12-03 16:00:00,4.04,213.7,23.65,7.99,18.53,18.15,-0.38,180.9,152.3,18.7,14.05,311.6,844.28,0.0,5.5,0.01,0.0,13.37,3600.0
2024-12-03 17:00:00,3.32,218.6,15.42,6.14,17.22,17.15,-0.07,181.0,151.4,17.49,14.98,79.38,844.46,0.0,5.56,-0.06,0.0,13.4,3600.0
2024-12-03 18:00:00,2.47,234.2,9.82,5.02,15.52,16.07,0.55,181.7,151.4,15.93,18.4,0.31,844.64,0.0,5.56,0.0,0.0,13.51,3600.0
2024-12-03 19:00:00,2.63,230.7,8.63,4.3,13.47,14.75,1.28,182.4,152.0,13.86,24.15,-3.25,844.77,0.0,5.5,0.06,0.0,13.6,3600.0
2024-12-03 20:00:00,3.16,229.4,9.74,5.22,14.1,14.45,0.35,182.9,152.6,14.33,23.8,-2.85,844.96,0.0,5.49,0.01,0.0,13.68,3600.0
2024-12-03 21:00:00,1.17,218.2,35.12,3.99,13.21,13.58,0.37,182.9,153.6,13.52,25.22,-3.37,845.06,0.0,5.46,0.02,0.0,13.68,3600.0
2024-12-03 22:00:00,1.0,230.8,40.12,3.28,11.67,12.82,1.15,183.4,154.4,12.02,28.24,-2.72,845.29,0.0,5.5,-0.04,0.0,13.74,3600.0
2024-12-03 23:00:00,1.1,225.6,42.45,3.28,10.18,12.3,2.12,183.8,154.5,10.75,30.64,-3.07,845.34,0.0,5.51,-0.01,0.0,13.8,3600.0
2024-12-04 00:00:00,1.29,194.5,18.64,2.76,8.1,11.61,3.51,184.3,154.3,8.63,34.06,-2.71,845.38,0.0,5.47,0.04,0.0,13.84,3600.0
2024-12-04 01:00:00,1.85,192.2,13.72,3.28,7.63,10.87,3.24,184.6,154.2,8.03,36.11,-2.7,845.23,0.0,5.5,-0.03,0.0,13.87,3600.0
2024-12-04 02:00:00,2.0,188.5,7.75,3.28,6.89,10.44,3.55,184.8,154.4,7.35,37.56,-2.52,845.07,0.0,5.41,0.09,0.0,13.9,3600.0
2024-12-04 03:00:00,2.08,181.3,6.29,3.17,7.63,11.0,3.37,184.9,154.4,8.18,34.48,-2.42,844.83,0.0,5.41,0.0,0.0,13.93,3600.0
2024-12-04 04:00:00,1.81,193.7,9.57,2.66,7.07,11.22,4.15,184.9,154.5,7.62,34.74,-2.46,844.76,0.0,5.41,0.0,0.0,13.91,3600.0
2024-12-04 05:00:00,2.3,188.3,6.7,4.2,6.95,10.09,3.14,185.1,154.6,7.42,40.13,-2.4,844.57,0.0,5.4,0.0,0.0,13.93,3600.0
2024-12-04 06:00:00,3.33,190.5,4.59,4.51,6.1,9.14,3.04,185.4,155.0,6.56,42.98,-2.45,844.6,0.0,5.4,0.0,0.0,13.94,3600.0
2024-12-04 07:00:00,2.86,192.0,5.44,3.99,6.12,9.28,3.16,185.4,154.7,6.5,41.95,-2.0,844.96,0.0,5.4,0.0,0.0,13.96,3600.0
2024-12-04 08:00:00,3.09,193.3,4.18,4.1,6.32,9.47,3.15,185.4,154.7,6.65,41.09,62.72,845.11,0.0,5.39,0.0,0.0,13.94,3600.0
2024-12-04 09:00:00,1.73,156.5,19.11,3.58,9.8,11.71,1.91,184.4,154.8,9.9,34.32,259.7,845.52,0.0,5.49,-0.09,0.0,13.82,3600.0
2024-12-04 10:00:00,1.18,46.28,17.72,2.76,13.78,13.18,-0.6,182.7,154.8,13.88,26.12,434.8,845.85,0.0,5.45,0.03,0.0,13.63,3600.0
2024-12-04 11:00:00,1.98,347.4,19.84,4.61,15.51,14.63,-0.88,181.6,153.1,15.45,24.28,571.6,845.76,0.0,5.4,0.05,0.0,13.52,3600.0
2024-12-04 12:00:00,2.1,255.2,32.79,5.84,16.25,15.54,-0.71,181.1,151.9,16.34,22.75,652.1,845.38,0.0,5.46,-0.05,0.0,13.45,3600.0
2024-12-04 13:00:00,3.21,208.2,22.44,6.55,16.69,16.03,-0.67,181.2,151.7,16.74,20.31,669.8,844.67,0.0,5.46,-0.0,0.0,13.43,3600.0
2024-12-04 14:00:00,3.1,224.5,25.88,7.58,16.94,16.32,-0.62,181.0,151.7,17.03,18.67,606.0,844.01,0.0,5.46,0.0,0.0,13.43,3600.0
2024-12-04 15:00:00,2.13,252.2,46.63,7.17,16.91,16.51,-0.4,180.8,151.5,17.17,18.74,476.9,843.65,0.0,5.4,0.06,0.0,13.4,3600.0
2024-12-04 16:00:00,1.88,269.9,31.93,4.4,16.83,16.42,-0.41,180.8,151.4,17.06,19.17,302.1,843.56,0.0,5.39,0.01,0.0,13.43,3600.0
2024-12-04 17:00:00,1.48,276.9,19.27,3.48,15.79,15.85,0.06,181.1,152.2,16.1,20.98,77.06,843.52,0.0,5.66,-0.27,0.0,13.43,3600.0
2024-12-04 18:00:00,2.16,244.0,9.38,3.69,14.77,15.24,0.48,182.2,151.8,15.09,22.11,0.84,843.62,0.0,5.5,0.16,0.0,13.54,3600.0
2024-12-04 19:00:00,1.24,262.6,55.36,3.69,12.8,13.59,0.78,182.6,153.8,13.25,24.41,-3.58,843.97,0.0,5.36,0.14,0.0,13.63,3600.0
2024-12-04 20:00:00,2.09,188.5,11.1,3.17,9.59,11.96,2.37,183.7,153.2,9.98,31.73,-2.79,844.31,0.0,5.34,0.02,0.0,13.71,3600.0
2024-12-04 21:00:00,2.56,186.9,5.42,3.58,8.47,11.02,2.55,184.3,153.5,8.82,34.38,-2.56,844.54,0.0,5.32,0.02,0.0,13.8,3600.0
2024-12-04 22:00:00,1.75,188.5,11.91,3.17,8.16,11.01,2.85,184.5,154.1,8.49,35.59,-2.41,844.65,0.0,5.31,0.01,0.0,13.85,3600.0
2024-12-04 23:00:00,2.04,189.1,9.44,3.69,7.83,10.62,2.78,184.8,154.2,8.2,36.92,-2.5,844.77,0.0,5.3,0.01,0.0,13.88,3600.0
2024-12-05 00:00:00,2.19,191.3,6.57,3.48,7.62,11.25,3.63,185.1,154.2,7.94,37.75,-2.34,844.66,0.0,5.29,0.01,0.0,13.88,3600.0
2024-12-05 01:00:00,2.16,185.3,10.37,3.89,7.6,10.85,3.25,185.1,154.4,8.03,38.34,-2.38,844.32,0.0,5.29,0.0,0.0,13.9,3600.0
2024-12-05 02:00:00,1.66,192.4,10.43,2.97,6.82,10.74,3.92,185.3,154.7,7.16,41.91,-2.42,844.11,0.0,5.29,0.0,0.0,13.91,3600.0
2024-12-05 03:00:00,1.9,188.9,9.55,3.58,6.66,10.17,3.52,185.4,154.7,6.99,43.08,-2.36,843.87,0.0,5.29,0.0,0.0,13.93,3600.0
2024-12-05 04:00:00,1.81,189.1,11.67,3.58,6.28,9.52,3.24,185.5,154.9,6.64,44.69,-2.41,843.73,0.0,5.28,0.01,0.0,13.93,3600.0
2024-12-05 05:00:00,2.08,185.2,5.92,3.79,5.66,8.94,3.27,185.7,154.9,6.0,45.45,-2.39,843.55,0.0,5.27,0.01,0.0,13.97,3600.0
2024-12-05 06:00:00,2.27,183.8,5.79,3.38,5.41,8.64,3.24,185.8,154.9,5.68,46.53,-2.22,843.6,0.0,5.27,0.01,0.0,13.97,3600.0
2024-12-05 07:00:00,3.13,180.4,5.44,4.51,5.13,8.01,2.88,185.9,155.4,5.51,47.95,-2.03,843.79,0.0,5.26,0.01,0.0,13.99,3600.0
2024-12-05 08:00:00,2.52,183.0,6.26,3.38,5.89,8.61,2.72,185.4,154.8,6.18,47.54,58.38,843.93,0.0,5.26,0.0,0.0,13.97,3600.0
2024-12-05 09:00:00,1.29,134.9,17.44,2.87,8.72,9.77,1.06,184.6,155.3,8.89,41.26,252.9,844.27,0.0,5.33,-0.07,0.0,13.85,3600.0
2024-12-05 10:00:00,2.33,105.6,30.34,6.35,12.74,12.26,-0.48,183.7,155.1,12.84,32.03,435.2,844.43,0.0,5.26,0.07,0.0,13.69,3600.0
2024-12-05 11:00:00,2.77,100.6,17.74,5.53,15.21,14.15,-1.06,182.6,153.1,15.16,25.73,573.1,844.3,0.0,5.25,0.01,0.0,13.57,3600.0
2024-12-05 12:00:00,2.4,99.7,33.77,5.73,16.34,15.21,-1.13,181.7,152.6,16.27,23.3,647.6,843.69,0.0,5.24,0.01,0.0,13.48,3600.0
2024-12-05 13:00:00,3.15,134.2,37.85,9.11,16.48,15.59,-0.89,181.6,153.1,16.45,21.36,615.5,842.94,0.0,5.23,0.01,0.0,13.46,3600.0
